"ProbeID","SampleVar","LogVarRatio","DiffLevene","t","P.Value","Adj.P.Value","Bonferroni","chr","pos","strand","Type","UCSC_RefGene_Name","DMR","Enhancer","DHS","DMR_Overlap","DMB_Overlap"
"cg24274995",0.0650227355453104,0.0268232699302275,0.00406630531444747,3.94188084951224,0.000155470632063826,0.0401993750300345,1,"chr7",39500288,"-","II","POU6F2","",NA,NA,"",""
"cg08830520",0.0366402871122922,0.0188257773860539,0.00186919579412089,3.94087182368404,0.000156032479872957,0.0403190502131617,1,"chr12",49176520,"-","II","ADCY6","",NA,NA,"",""
"cg00874494",0.0755433512338207,0.0257965832524974,0.00378258349114603,3.9399477564052,0.000156548723550216,0.0404267969101545,1,"chr22",26828939,"+","II","ASPHD2","",NA,NA,"",""
"cg22687437",0.0613698163344985,0.0232894342771038,0.00315971017825847,3.9392421568503,0.00015694401621331,0.0404946306852846,1,"chr3",150127556,"+","I","TSC22D2","",NA,NA,"",""
"cg05913271",0.0270188705529546,0.0233849224429293,0.00142191530972879,3.93912404888935,0.000157010276106935,0.0404946306852846,1,"chr6",43191088,"+","II","CUL9","",NA,NA,"",""
"cg27005906",0.0936248403366699,0.0249636352584849,0.00524969039611371,3.93852787573197,0.000157345144393248,0.0405553126252219,1,"chr12",6540162,"-","II","","",TRUE,TRUE,"",""
"cg08995662",0.0719242222788753,0.0248339723443247,0.00493940717708157,3.9377031129452,0.000157809536580254,0.0406492811426181,1,"chr19",17137689,"+","I","CPAMD8","",NA,NA,"",""
"cg15585264",0.0934043217254634,0.0294587164345297,0.00542850062267912,3.93713831940277,0.000158128305716731,0.0407056443415848,1,"chr19",41770827,"-","I","HNRNPUL1","",NA,NA,"",""
"cg23465910",0.170172054261956,0.0259862165021914,0.0109940925776161,3.93670393516881,0.000158373890626617,0.0407431090288529,1,"chr2",43454929,"+","I","ZFP36L2","",NA,NA,"",""
"cg23465910",0.170172054261956,0.0259862165021914,0.0109940925776161,3.93670393516881,0.000158373890626617,0.0407431090288529,1,"chr2",43454929,"+","I","LOC100129726","",NA,NA,"",""
"cg00697358",0.0843149191180683,0.0280547417071808,0.00513716465989482,3.93639420868691,0.000158549221267349,0.0407624642791267,1,"chr13",42015685,"+","II","OR7E37P","",NA,NA,"",""
"cg09340386",0.129949679111228,0.0265428018597009,0.00734605706380188,3.93505073525373,0.000159311888132834,0.0409327019779832,1,"chr2",1605954,"-","I","","",NA,NA,"",""
"cg14166494",0.0703104214116845,0.029584832427989,0.00432080132303973,3.93412325144403,0.000159840449882744,0.0410426132728239,1,"chr18",63416728,"+","II","CDH7","",NA,NA,"",""
"cg27557946",0.297317450752108,0.0221062308802635,0.0186420991739205,3.93323200534848,0.000160349939404093,0.0411474919173676,1,"chr6",75953366,"-","I","COX7A2","",NA,TRUE,"",""
"cg11988128",0.095075052102326,0.0249544041117336,0.00637104959812464,3.93165716690561,0.000161254008711494,0.0413422053423424,1,"chr17",76449562,"-","I","DNAH17","",NA,NA,"",""
"cg20622410",0.119842289534369,0.0294970700516302,0.00889016403891233,3.93155684656318,0.000161311764505495,0.0413422053423424,1,"chr17",39930302,"+","II","JUP","",TRUE,NA,"",""
"cg03049568",0.0512395682699909,0.0201868302601642,0.0028481357763645,3.93104467987097,0.000161606934191293,0.0413918047088028,1,"chr6",30177166,"+","II","TRIM26","",NA,NA,"",""
"cg18956540",0.0789345435771806,0.0266039619272168,0.00518705316345494,3.92996095977574,0.000162233201976895,0.041526091393006,1,"chr17",37886855,"+","I","C17orf37","",NA,NA,"",""
"cg04593460",0.0768713099597919,0.0229242011137042,0.00434227974543957,3.9290859840566,0.000162740531069548,0.0416297843048328,1,"chr7",2045488,"+","II","MAD1L1","",NA,NA,"",""
"cg22860917",0.079438812051377,0.0240214030698217,0.00491639005880626,3.92888543511885,0.000162857026950736,0.0416334328389483,1,"chr2",38919351,"-","II","GALM","",TRUE,NA,"",""
"cg01620486",0.0994206509262302,0.0192452547290605,0.00542354810300739,3.92805961117626,0.000163337576206147,0.041730086494208,1,"chr8",47015640,"+","I","","",NA,NA,"",""
"cg05934127",0.0675644307351239,0.0214034688242121,0.00357690944761903,3.92775981104375,0.000163512365838294,0.0417399938863235,1,"chr19",53229096,"-","I","ZNF611","",NA,NA,"",""
"cg26294710",0.0901743354994578,0.0287599599855767,0.00596330828650703,3.92764158306235,0.000163581344320863,0.0417399938863235,1,"chr8",99956489,"-","II","OSR2","",NA,NA,"",""
"cg16578825",0.0727966743317728,0.0263127485269378,0.00470497793223012,3.92723436351777,0.000163819143886292,0.0417582228614254,1,"chr13",112786727,"+","II","","",NA,NA,"",""
"cg21479305",0.116921972448241,0.021620806060196,0.00676657981457066,3.92716811190063,0.000163857863359921,0.0417582228614254,1,"chr19",14640168,"-","I","TECR","",NA,NA,"",""
"cg21479305",0.116921972448241,0.021620806060196,0.00676657981457066,3.92716811190063,0.000163857863359921,0.0417582228614254,1,"chr19",14640168,"-","I","MIR639","",NA,NA,"",""
"cg16574807",0.0519358388339789,0.0272239898530508,0.00327348468163316,3.92693589099605,0.000163993649442791,0.0417601369797244,1,"chr4",6945745,"+","I","TBC1D14","",TRUE,NA,"",""
"cg22394535",0.0947287893838067,0.026549798653096,0.00607544207506881,3.92680460715304,0.000164070462373776,0.0417601369797244,1,"chr6",30028283,"-","II","NCRNA00171","",NA,NA,"",""
"cg22394535",0.0947287893838067,0.026549798653096,0.00607544207506881,3.92680460715304,0.000164070462373776,0.0417601369797244,1,"chr6",30028283,"-","II","ZNRD1","",NA,NA,"",""
"cg27211088",0.049363158747317,0.0230015944787608,0.00291169316504042,3.92521943740716,0.000165000648715639,0.0419706615762683,1,"chr17",72345476,"-","I","KIF19","",NA,NA,"",""
"cg06970472",0.074493879214037,0.030917918983593,0.00450910260486831,3.92487540293759,0.000165203194659038,0.0419959514332967,1,"chr4",40910981,"-","I","APBB2","",TRUE,TRUE,"",""
"cg19662846",0.0869368717612832,0.0314959395160514,0.00643954544082973,3.923495289233,0.000166018110418319,0.0421767818495738,1,"chr19",8650410,"-","II","ADAMTS10","",NA,TRUE,"",""
"cg09597710",0.114882188526772,0.0220364981324292,0.00663607276811616,3.92318759308004,0.000166200318807815,0.0421933520931347,1,"chr7",1121124,"-","I","C7orf50","",TRUE,NA,"",""
"cg25403974",0.0313978930780779,0.0240055369272079,0.00178001335952629,3.92303533760418,0.000166290550581796,0.0421933520931347,1,"chr7",150105495,"+","II","LOC728743","",NA,NA,"",""
"cg05721417",0.0961983692369519,0.0236883448926918,0.00630134356600606,3.92232289570102,0.000166713390340515,0.0422743012426286,1,"chr1",190873626,"-","II","","",TRUE,NA,"",""
"cg06632557",0.0303410330845548,0.0226431156334063,0.00185621007254429,3.92178426817394,0.000167033751823496,0.0423291799168342,1,"chr11",61313548,"-","I","SYT7","",NA,NA,"",""
"cg03425695",0.0809895951229388,0.0201522523661715,0.00442422705005369,3.92153910319267,0.000167179764267203,0.0423398348133954,1,"chr3",149335312,"-","II","WWTR1","",TRUE,NA,"",""
"cg14727880",0.0584693264605124,0.0200917809689788,0.00324712401887328,3.92133262803188,0.000167302828904592,0.0423446683318428,1,"chr9",19049247,"-","II","RRAGA","",NA,NA,"",""
"cg04001738",0.0256662469287114,0.027094600583317,0.00172896692152179,3.91895668814952,0.000168725196069848,0.0426516558489639,1,"chr12",131589179,"-","II","GPR133","",NA,NA,"",""
"cg14664879",0.283936457258853,0.0256220139012048,0.0169457910527373,3.91790054828808,0.000169361162405888,0.0427858617489679,1,"chr2",234763313,"+","I","HJURP","",NA,NA,"",""
"cg01809845",0.183146442892225,0.0292445908943934,0.0120805839510288,3.91574798380638,0.000170664452274551,0.0430416837189112,1,"chr5",153418307,"+","I","MFAP3","",NA,NA,"",""
"cg01809845",0.183146442892225,0.0292445908943934,0.0120805839510288,3.91574798380638,0.000170664452274551,0.0430416837189112,1,"chr5",153418307,"+","I","FAM114A2","",NA,NA,"",""
"cg18550498",0.0215378143275689,0.0229060836807712,0.00116484055795813,3.91573551650421,0.000170672028556573,0.0430416837189112,1,"chr11",1008985,"+","I","AP2A2","",NA,NA,"",""
"cg22835435",0.0863275833679028,0.026551903143516,0.00572132098577172,3.91570451947372,0.000170690866602433,0.0430416837189112,1,"chr19",51111185,"-","II","","",NA,TRUE,"",""
"cg00533649",0.0430641650472408,0.0261454299765877,0.00273158108172006,3.91537779563567,0.000170889549683628,0.0430651182566276,1,"chr19",42431930,"-","II","","",NA,NA,"",""
"cg09676606",0.0122689532771428,0.0271085412380027,0.000871649118470557,3.9148633912507,0.000171202810552809,0.0431173801931581,1,"chr12",102132872,"+","I","SYCP3","",NA,NA,"",""
"cg03620623",0.166662724609179,0.0346731634157055,0.0149214482476413,3.91446793015949,0.000171444010574601,0.0431362503791702,1,"chr19",50303257,"+","I","AP2A1","",NA,NA,"",""
"cg23689441",0.030425820783395,0.0253396502107456,0.00182082443085264,3.91430026911628,0.000171546368546173,0.0431362503791702,1,"chr1",1248347,"+","II","CPSF3L","",NA,NA,"",""
"cg12119858",0.0394859425255258,0.0227470299240864,0.00205384869407574,3.91421981592895,0.000171595506381371,0.0431362503791702,1,"chr12",7023195,"-","II","LRRC23","",NA,NA,"",""
"cg12119858",0.0394859425255258,0.0227470299240864,0.00205384869407574,3.91421981592895,0.000171595506381371,0.0431362503791702,1,"chr12",7023195,"-","II","ENO2","",NA,NA,"",""
"cg12510502",0.0361401256448001,0.0254255461101088,0.00216618686042296,3.91323899046588,0.000172195640783302,0.0432346284872224,1,"chr11",2942176,"-","II","SLC22A18","",NA,NA,"",""
"cg22434226",0.0389260857837414,0.0221244447406186,0.00196484016797528,3.91307452227844,0.000172296469517308,0.0432346284872224,1,"chr5",139554488,"-","II","C5orf32","",NA,NA,"",""
"cg05938628",0.0411370077175413,0.022374982050854,0.00206282727031134,3.91306004518521,0.000172305347533186,0.0432346284872224,1,"chr5",16936458,"+","I","MYO10","",NA,NA,"",""
"cg07890490",0.0538445833760782,0.0273016025926714,0.00377206479525657,3.91138319497529,0.000173336631434453,0.0434666152229052,1,"chr13",40176676,"+","II","LHFP","DMR",NA,NA,"",""
"cg09341848",0.0521543974376613,0.0270143967046846,0.00352020482484915,3.91054137871974,0.000173856579861235,0.0435701707318579,1,"chr2",164965923,"+","II","","",NA,NA,"",""
"cg11144990",0.169113444890978,0.0254381581402731,0.0101824911446482,3.90899116682217,0.000174817970479191,0.0437841605878944,1,"chr12",102455902,"+","I","CCDC53","",NA,TRUE,"",""
"cg10709671",0.0412099215048858,0.0192897554352808,0.0023749103476784,3.90793341123251,0.000175476868716053,0.0439145721735177,1,"chr19",7992115,"-","II","CTXN1","",NA,NA,"",""
"cg10709671",0.0412099215048858,0.0192897554352808,0.0023749103476784,3.90793341123251,0.000175476868716053,0.0439145721735177,1,"chr19",7992115,"-","II","TIMM44","",NA,NA,"",""
"cg02603192",0.209919518477093,0.0333966997920388,0.0166776305878251,3.90780929869589,0.000175554336372042,0.0439145721735177,1,"chr20",25677290,"+","I","ZNF337","",NA,NA,"",""
"cg03041482",0.0308136258424378,0.0224491510678889,0.00173290293155956,3.90575702258018,0.000176840057682655,0.0441824152558289,1,"chr1",900945,"-","II","PLEKHN1","",NA,NA,"",""
"cg03041482",0.0308136258424378,0.0224491510678889,0.00173290293155956,3.90575702258018,0.000176840057682655,0.0441824152558289,1,"chr1",900945,"-","II","KLHL17","",NA,NA,"",""
"cg21698294",0.0353215733635246,0.0219689881760032,0.00193615413794553,3.9057538395118,0.00017684205879811,0.0441824152558289,1,"chr2",241723277,"-","II","KIF1A","",NA,NA,"",""
"cg06399529",0.101786819599032,0.024960321521247,0.00585238580646055,3.90445603319363,0.000177659762116636,0.0443594967407363,1,"chr16",4896943,"+","I","GLYR1","",NA,NA,"",""
"cg06399529",0.101786819599032,0.024960321521247,0.00585238580646055,3.90445603319363,0.000177659762116636,0.0443594967407363,1,"chr16",4896943,"+","I","UBN1","",NA,NA,"",""
"cg04840417",0.193801771705981,0.0248452181978723,0.0115494844357761,3.90420221283716,0.000177820107346855,0.0443723274117896,1,"chr1",1243573,"-","I","ACAP3","",NA,NA,"",""
"cg04840417",0.193801771705981,0.0248452181978723,0.0115494844357761,3.90420221283716,0.000177820107346855,0.0443723274117896,1,"chr1",1243573,"-","I","PUSL1","",NA,NA,"",""
"cg06034548",0.181225304593327,0.0228023757530241,0.00911878810697067,3.90165586542688,0.00017943637287949,0.0447482228584301,1,"chr5",95194408,"+","II","C5orf27","",NA,NA,"",""
"cg11314555",0.0608627387394012,0.0196203336079267,0.00262749357763636,3.90136265648289,0.000179623382389644,0.0447674454514938,1,"chr6",169465198,"+","II","","",NA,NA,"",""
"cg21039878",0.106469496804422,0.0288958642962297,0.00841030362000939,3.90043462405394,0.000180216512047895,0.0448877997448911,1,"chr6",17866854,"+","II","KIF13A","",TRUE,NA,"",""
"cg20807417",0.0471822974752606,0.0210900411537259,0.00286600756767956,3.89979499411132,0.000180626404714916,0.0449623946714591,1,"chr6",168377744,"-","II","HGC6.3","",NA,NA,"",""
"cg27106909",0.0534366753982209,0.0253720242385933,0.00294913142034388,3.89557881665014,0.000183350611558113,0.0456126367755269,1,"chr16",30106897,"+","II","YPEL3","",TRUE,NA,"",""
"cg05408521",0.0609819177439269,0.0237824959686941,0.00405738670215112,3.89312760146797,0.000184952411940805,0.0459747640825189,1,"chr21",45977931,"-","II","KRTAP10-3","",NA,NA,"",""
"cg05408521",0.0609819177439269,0.0237824959686941,0.00405738670215112,3.89312760146797,0.000184952411940805,0.0459747640825189,1,"chr21",45977931,"-","II","C21orf29","",NA,NA,"",""
"cg22062265",0.365841355903404,0.0290091454665431,0.0239811570516218,3.89300625733169,0.000185032053087112,0.0459747640825189,1,"chr15",72668130,"-","I","C15orf34","",NA,NA,"",""
"cg22062265",0.365841355903404,0.0290091454665431,0.0239811570516218,3.89300625733169,0.000185032053087112,0.0459747640825189,1,"chr15",72668130,"-","I","HEXA","",NA,NA,"",""
"cg09973416",0.0924080971423476,0.0236647199185722,0.0055009528851388,3.89277824945057,0.000185181788869977,0.0459836147840429,1,"chr16",85644118,"-","I","KIAA0182","",NA,NA,"",""
"cg27417926",0.0602901701975449,0.0186912231726505,0.0034635026193545,3.89242964129223,0.000185410948180314,0.0459836147840429,1,"chr10",135149648,"+","II","CALY","",TRUE,NA,"",""
"cg20749584",0.0115484881272214,0.030030739886324,0.000962084188811064,3.89233910979022,0.000185470503795712,0.0459836147840429,1,"chr11",66102055,"+","I","RIN1","",NA,NA,"",""
"cg01951489",0.101958256926437,0.0255165354653292,0.0054543985612113,3.89226490290465,0.000185519333982046,0.0459836147840429,1,"chr1",175048873,"-","I","TNN","",NA,NA,"",""
"cg13750441",0.0208564568457232,0.0276619019918236,0.00137415861724193,3.89179629389425,0.000185827975361812,0.0460320988529925,1,"chr3",58318267,"+","II","PXK","",NA,TRUE,"",""
"cg13483916",0.235777964599093,0.0236155718013203,0.0133841919996838,3.89158213812165,0.00018596918862367,0.0460371660559592,1,"chr3",187456579,"-","I","BCL6","",NA,TRUE,"",""
"cg26151355",0.150932957532691,0.0251567273288259,0.00873173111084732,3.89142249337724,0.000186074524245125,0.0460371660559592,1,"chr3",183226025,"+","I","KLHL6","",NA,NA,"",""
"cg00439196",0.207299836227728,0.0332029833710592,0.0157710024304883,3.88927973004534,0.000187493872639531,0.0463396050307378,1,"chr16",57769757,"-","I","KATNB1","",NA,NA,"",""
"cg14620660",0.0929082676384107,0.028135119942181,0.00603615189865158,3.88923364797514,0.000187524510279309,0.0463396050307378,1,"chr5",4101491,"+","I","","",NA,NA,"",""
"cg13254586",0.0779000729380787,0.0237410782289969,0.00472813886578601,3.88812410590894,0.000188263633618076,0.046469478881375,1,"chr6",2944352,"-","II","","",TRUE,NA,"",""
"cg04600411",0.32131748454706,0.0220052273268373,0.0182799144479491,3.88810214253932,0.000188278292593989,0.046469478881375,1,"chr17",40269556,"-","I","KAT2A","",NA,NA,"",""
"cg01998058",0.187734815223953,0.0259048042044428,0.0106187003775217,3.88748296831761,0.000188691995772732,0.0465433779833333,1,"chr8",112482695,"-","I","","",NA,NA,"",""
"cg08885201",0.119448633876902,0.0229016558243672,0.00698526055418085,3.8869561638032,0.000189044665121952,0.0466021419303443,1,"chr16",69419692,"+","I","TERF2","",NA,NA,"",""
"cg26793846",0.127219163082229,0.0282814301676544,0.00897701711745905,3.88674898945713,0.000189183530366532,0.0466081609739848,1,"chr22",42538988,"+","II","CYP2D7P1","",NA,NA,"",""
"cg08126815",0.0451476261521934,0.0284435236903771,0.0024618140586079,3.88536317452882,0.000190114925056387,0.0468093060428586,1,"chr17",42476617,"+","II","GPATCH8","",NA,NA,"",""
"cg16474701",0.0585511726977085,0.0171350339891145,0.00290923297600009,3.88386494750361,0.000191126795792562,0.0470300105410022,1,"chr8",27321661,"-","II","CHRNA2","",NA,NA,"",""
"cg09998033",0.0622563684505769,0.0295194828153776,0.00397682891088392,3.88367333701465,0.000191256575702361,0.0470335260541093,1,"chr7",158218633,"-","II","PTPRN2","",NA,NA,"Yes",""
"cg13120726",0.0422874314115532,0.0216025350427301,0.00254633384201021,3.88337420440846,0.000191459349752471,0.0470549770987002,1,"chr4",164394822,"-","II","TKTL2","",NA,NA,"",""
"cg21536815",0.212534632640252,0.0285986990186072,0.0130428332831899,3.88107155027761,0.000193027143516237,0.0474012417885473,1,"chr2",48102526,"+","II","FBXO11","",NA,NA,"",""
"cg15875607",0.0808334989364634,0.0272798243729585,0.00451354398472126,3.88096345979914,0.000193101038763779,0.0474012417885473,1,"chr13",112772482,"-","II","","",NA,NA,"",""
"cg15034599",0.0419197002561603,0.0221168609959483,0.00217796619319472,3.88078052322171,0.000193226163523761,0.0474033831684217,1,"chr14",105965186,"-","II","C14orf80","",NA,NA,"",""
"cg13387235",0.0395595905405916,0.021763127996518,0.00214894870305176,3.87876196487471,0.000194611963884478,0.0477146121518837,1,"chr19",47633764,"+","II","SAE1","",NA,NA,"",""
"cg08996483",0.0536435430836261,0.051385297462396,0.00818989344459542,3.88990231325692,0.000194926382734621,0.0477629452654811,1,"chr16",1396416,"-","II","BAIAP3","",NA,NA,"",""
"cg10430123",0.0380004104128848,0.028898638778981,0.00218389617063003,3.87791209254799,0.000195198260362268,0.0478008026146666,1,"chr6",32164243,"-","II","GPSM3","",NA,NA,"",""
"cg10430123",0.0380004104128848,0.028898638778981,0.00218389617063003,3.87791209254799,0.000195198260362268,0.0478008026146666,1,"chr6",32164243,"-","II","NOTCH4","",NA,NA,"",""
"cg26721908",0.137440552553494,0.0284449572212622,0.0085431237788459,3.8776655105282,0.000195368683797885,0.0478137849510423,1,"chr21",47610096,"-","II","LSS","",TRUE,NA,"",""
"cg04026948",0.133033633658725,0.0287697689431305,0.00893170779808151,3.87725506182654,0.0001956526775765,0.0478545297711299,1,"chr8",97953330,"-","II","PGCP","",TRUE,NA,"",""
"cg14842401",0.113287266940875,0.0269480796935419,0.00758694020110114,3.87645109952522,0.000196210089881474,0.0479579903736393,1,"chr3",40566302,"+","I","ZNF621","",NA,NA,"",""
"cg14549078",0.109693154733463,0.0242457549285436,0.00743931127392602,3.87630549890315,0.000196311201359531,0.0479579903736393,1,"chr15",48752032,"+","II","FBN1","",TRUE,NA,"",""
