Probe_ID,SampleVar,LogVarRatio,DiffLevene,t,P.Value,Adj.P.Value,Bonferroni,chr,pos,strand,UCSC_RefGene_Name,UCSC_RefGene_Accession,UCSC_RefGene_Group,Phantom,DMR,Enhancer,HMM_Island,Regulatory_Feature_Name,Regulatory_Feature_Group,DHS,Probe_SNPs,Probe_SNPs_10,Islands_Name,Relation_to_Island
cg10684547,0.475471739,-0.487763543,-0.218964172,-2.015228649,0.045282402,0.994999996,1,chr7,155580133,+,,,,,DMR,,7:155272630-155273153,7:155579844-155580339,Unclassified_Cell_type_specific,TRUE,,,chr7:155579868-155580392,Island
cg12954755,0.06213734,-0.848851441,-0.081086931,-2.015220975,0.045283214,0.994999996,1,chr5,1950375,+,,,,,,,5:2003182-2003376,,,,,,chr5:1950624-1950922,N_Shore
cg19529146,0.12953448,0.605190221,0.1173257,2.015214868,0.04528386,0.994999996,1,chr13,28107382,-,,,,,,,13:27005362-27005439,13:28106826-28108104,Unclassified,TRUE,,,,OpenSea
cg12989560,0.041802068,-0.657443304,-0.06608061,-2.015201501,0.045285273,0.994999996,1,chr18,43914264,+,RNF165,NM_152470,1stExon,,DMR,,18:42167344-42168701,18:43913574-43914375,Unclassified_Cell_type_specific,TRUE,,rs79121450,chr18:43913345-43914477,Island
cg24059404,0.037246736,0.52380577,0.062473518,2.015197715,0.045285673,0.994999996,1,chr4,184580366,-,C4orf41;RWDD4A;C4orf41,NM_021942;NM_152682;NM_199053,TSS200;TSS200;TSS200,high-CpG:184817272-184817374,,,4:184816916-184817776,4:184579732-184581479,Promoter_Associated,,,,chr4:184579921-184580644,Island
cg03111502,0.034300055,0.767671681,0.061068891,2.015158286,0.045289842,0.994999996,1,chr11,124609885,+,NRGN;NRGN;NRGN;NRGN,NM_006176;NM_001126181;NM_006176;NM_001126181,5'UTR;5'UTR;1stExon;1stExon,high-CpG:124114985-124115099,,,11:124114358-124115867,11:124609048-124611048,Unclassified,,rs1128993,,chr11:124609552-124610471,Island
cg02092616,0.02111472,-0.663482061,-0.048126561,-2.015114242,0.0452945,0.994999996,1,chr14,105154749,-,INF2;INF2;INF2,NM_001031714;NM_032714;NM_022489,TSS1500;TSS1500;TSS1500,,,,14:104225765-104226040,14:105153898-105155169,Unclassified_Cell_type_specific,,,,chr14:105155520-105156573,N_Shore
cg22023257,0.109562624,0.186819803,0.107341486,2.016475374,0.045298821,0.994999996,1,chr19,16199792,+,TPM4;TPM4,NM_001145160;NM_003290,Body;Body,low-CpG:16060791-16060796,,,,,,,rs45623641,,,OpenSea
cg19990264,0.084608865,-0.623184171,-0.094085536,-2.015038955,0.045302462,0.994999996,1,chr5,180483640,-,BTNL9,NM_152547,Body,,,,,,,,,,chr5:180486154-180486892,N_Shelf
cg04607975,0.025049145,0.795300903,0.052417316,2.019840533,0.045303487,0.994999996,1,chr22,42486936,-,NDUFA6,NM_002490,TSS200,high-CpG:40816850-40817095,,,22:40816296-40817341,22:42486129-42487584,Promoter_Associated,,,,chr22:42486349-42487246,Island
cg02837027,0.096777225,-0.774062993,-0.102252882,-2.015023537,0.045304092,0.994999996,1,chr18,49865711,+,DCC,NM_005215,TSS1500,,,,,,,,,,chr18:49868377-49868759,N_Shelf
cg07764511,0.235853907,0.492764103,0.157482148,2.01496515,0.045310268,0.994999996,1,chr20,35090181,+,DLGAP4;DLGAP4;DLGAP4;DLGAP4,NM_001042486;NM_014902;NM_183006;NM_183006,5'UTR;Body;1stExon;5'UTR,high-CpG:34523231-34523624,,,20:34522486-34523721,20:35088981-35090798,Promoter_Associated,,,,chr20:35089448-35089998,S_Shore
cg02332491,0.132679302,-0.90169056,-0.117313021,-2.01490305,0.045316838,0.994999996,1,chr12,47180824,-,SLC38A4;SLC38A4,NM_018018;NM_001143824,Body;Body,,,TRUE,,,,,,,,OpenSea
cg02709032,0.081414481,0.45020737,0.092880411,2.014896952,0.045317483,0.994999996,1,chr19,33699683,-,SLC7A10;LRP3,NM_019849;NM_002333,3'UTR;3'UTR,,,,,,,,,,chr19:33697914-33698193,S_Shore
cg05888872,0.105775734,0.507031685,0.106253862,2.01482502,0.045325094,0.994999996,1,chr10,14050479,-,FRMD4A,NM_018027,Body,,,,10:14090452-14090528,,,,,,,OpenSea
cg23291271,0.096323704,0.635684192,0.102058435,2.014811408,0.045326534,0.994999996,1,chr20,56064273,-,HMGB1L1,NM_001008735,TSS200,,,,,,,,,rs6099656,,OpenSea
cg10053149,0.076521292,0.797924306,0.088786662,2.014784788,0.045329351,0.994999996,1,chr1,28908509,+,SNHG12;SNORA44;SNORA16A,NR_024127;NR_002976;NR_003035,TSS200;TSS1500;TSS1500,,,,1:28780174-28781358,1:28907339-28909073,Promoter_Associated,,rs35344153,,chr1:28908069-28908799,Island
cg01720722,0.064682986,0.680111018,0.082588569,2.01475798,0.045332187,0.994999996,1,chr1,205491541,-,CDK18;CDK18;CDK18,NM_002596;NM_212503;NM_212502,5'UTR;5'UTR;5'UTR,,,,,,,,,,,OpenSea
cg27184438,0.070271098,-0.488186039,-0.084917338,-2.014728751,0.045335281,0.994999996,1,chr7,4690819,-,,,,,,TRUE,,,,,,,,OpenSea
cg05265484,0.125670145,0.537180124,0.115889566,2.016105272,0.045335915,0.994999996,1,chr17,52977445,+,TOM1L1,NM_005486,TSS1500,,,,,,,,,,chr17:52977866-52978307,N_Shore
cg03508504,0.041250145,-0.524942544,-0.064181047,-2.015127869,0.045337882,0.994999996,1,chr12,130937341,-,RIMBP2,NM_015347,Body,,,,12:129503252-129503319,,,,,,chr12:130935712-130935963,S_Shore
cg20568045,0.035318859,-0.683467116,-0.060083299,-2.014659362,0.045342625,0.994999996,1,chr6,169642014,+,THBS2,NM_003247,Body,,,,6:169383729-169383945,,,,,,chr6:169641803-169642020,Island
cg10424417,0.163922024,0.40564123,0.131822509,2.01461584,0.045347231,0.994999996,1,chr5,87989191,+,,,,,RDMR,,5:88024910-88024948,5:87988274-87989323,Unclassified_Cell_type_specific,,,,chr5:87985470-87985810,S_Shelf
cg07574158,0.1401921,-1.068868472,-0.119925295,-2.014604122,0.045348472,0.994999996,1,chr8,35233248,+,UNC5D,NM_080872,Body,,,TRUE,,,,,,,,OpenSea
cg11846097,0.026290313,0.541315748,0.052265245,2.014583544,0.04535065,0.994999996,1,chr21,38640053,+,DSCR3,NM_006052,TSS1500,high-CpG:37561463-37562324,,,21:37561048-37562361,21:38639153-38640816,Promoter_Associated,,,,chr21:38639235-38640491,Island
cg04446870,0.061228422,-0.595118091,-0.07881148,-2.014582382,0.045350773,0.994999996,1,chr17,64440273,+,PRKCA,NM_002737,Body,,,TRUE,,,,,,,,OpenSea
cg20910408,0.195478581,0.801800087,0.138072324,2.014572118,0.04535186,0.994999996,1,chr7,44801589,-,ZMIZ2;ZMIZ2,NM_031449;NM_174929,Body;Body,,,,7:44767890-44768206,,,TRUE,,,,OpenSea
cg21855944,0.196231584,0.46665394,0.145189133,2.014522064,0.045357159,0.994999996,1,chr17,48228463,+,PPP1R9B,NM_032595,TSS1500,high-CpG:45582953-45583531,,,17:45583088-45583689,17:48228220-48229281,Promoter_Associated,,,,chr17:48226223-48228625,Island
cg15106925,0.02762292,-1.123178219,-0.051942777,-2.014544338,0.045358297,0.994999996,1,chr6,108169535,+,,,,,,TRUE,6:108275893-108276575,6:108168983-108170285,Promoter_Associated,,,,chr6:108169396-108169790,Island
cg27087895,0.019144634,0.249697945,0.046055714,2.014494114,0.045360118,0.994999996,1,chr10,134583689,+,INPP5A,NM_005539,Body,,,,10:134433492-134433946,,,,,,chr10:134581729-134582079,S_Shore
cg17431922,0.102146244,-0.473777103,-0.103432429,-2.014476321,0.045362002,0.994999996,1,chr1,19599516,+,AKR7L;AKR7L,NM_001145289;NM_201252,Body;Body,,CDMR,,,,,TRUE,,,chr1:19600249-19600942,N_Shore
cg16887070,0.065603174,0.251812442,0.095349395,2.034051062,0.045364473,0.994999996,1,chr6,3324467,+,SLC22A23;SLC22A23,NM_021945;NM_015482,Body;Body,,,TRUE,,,,TRUE,,,,OpenSea
cg02614525,0.044626893,-0.667935429,-0.066424623,-2.014438673,0.045365989,0.994999996,1,chr16,75298977,-,BCAR1;BCAR1;BCAR1;BCAR1;BCAR1,NM_001170718;NM_001170720;NM_001170716;NM_001170714;NM_001170715,Body;5'UTR;Body;5'UTR;Body,,,,,,,,rs78191907,,chr16:75298976-75300186,Island
cg17001976,0.116995795,-0.936449954,-0.106006562,-2.014435854,0.045366287,0.994999996,1,chr11,10730185,-,,,,,,TRUE,,,,,,,,OpenSea
cg17880816,0.031588012,0.611518355,0.057588392,2.014418415,0.045368134,0.994999996,1,chr19,3789435,+,MATK,NM_002378,5'UTR,,,,,,,,,,chr19:3785511-3786653,S_Shelf
cg12942932,0.093535053,0.767029782,0.098786302,2.014395681,0.045370541,0.994999996,1,chr2,881987,+,,,,,,,2:871954-872289,,,,,,,OpenSea
cg04099705,0.159379788,0.94852058,0.128896978,2.014281782,0.045382605,0.994999996,1,chr16,1397981,+,BAIAP3,NM_003933,Body,,,,16:1337682-1338636,,,,,,chr16:1397680-1398245,Island
cg20607769,0.294488085,0.793094428,0.174090054,2.015048321,0.0453831,0.994999996,1,chr12,53491735,+,IGFBP6,NM_002178,1stExon,,,,12:51777704-51778146,,,,,,chr12:53491572-53491955,Island
cg21804273,0.057930439,-1.210146398,-0.091190989,-2.035141443,0.045389963,0.994999996,1,chr7,150756518,-,SLC4A2;CDK5;CDK5,NM_003040;NM_004935;NM_001164410,TSS200;TSS1500;TSS1500,,,,7:150387213-150388540,7:150756497-150756826,Promoter_Associated,,,,chr7:150756391-150756659,Island
cg24159335,0.059723765,0.917092301,0.07692385,2.014787531,0.045395207,0.994999996,1,chr15,81071273,-,KIAA1199,NM_018689,TSS1500,,,,15:78858323-78860275,15:81070215-81071393,Unclassified_Cell_type_specific,,,,chr15:81071267-81073220,Island
cg26620157,0.056952439,-0.451077681,-0.077527943,-2.014147449,0.045396836,0.994999996,1,chr14,37130297,-,PAX9,NM_006194,5'UTR,,RDMR,,14:36199953-36200514,,,,,,chr14:37131181-37132785,N_Shore
cg21029504,0.024671698,-1.024138081,-0.050969502,-2.014146489,0.045396937,0.994999996,1,chr22,50028390,-,C22orf34,NR_026997,Body,,CDMR,,,,,,,,chr22:50025085-50026415,S_Shore
cg22229906,0.195502308,0.696259325,0.146018146,2.01414146,0.04539747,0.994999996,1,chr12,25055421,-,BCAT1,NM_005504,Body,,RDMR,TRUE,,,,,,,chr12:25055599-25056246,N_Shore
cg26837178,0.044628977,0.532410583,0.069003792,2.014071403,0.045404894,0.994999996,1,chr10,72201611,-,NODAL,NM_018055,TSS200,,RDMR,TRUE,,,,TRUE,,,chr10:72200065-72201368,S_Shore
cg20795428,0.153417711,0.754929227,0.126481733,2.014065283,0.045405542,0.994999996,1,chr22,39715674,-,SNORD43;RPL3;RPL3,NR_002439;NM_000967;NM_001033853,TSS1500;TSS200;TSS200,,,,22:38044896-38046203,22:39714557-39716389,Promoter_Associated,,,,chr22:39715473-39715945,Island
cg02768694,0.015043455,0.600370219,0.041140835,2.01405302,0.045406842,0.994999996,1,chr2,74875536,-,C2orf65,NM_138804,TSS1500,,,,2:74728583-74729057,,,,,,chr2:74875128-74875562,Island
cg00630583,0.305378274,0.840673365,0.181341113,2.014004707,0.045411962,0.994999996,1,chr12,133264314,+,PXMP2;POLE,NM_018663;NM_006231,1stExon;TSS1500,,,,12:131773551-131775981,12:133263328-133264829,Promoter_Associated,,rs11538534,,chr12:133263462-133264711,Island
cg03844211,0.098369841,-0.493392152,-0.099946172,-2.013991964,0.045413312,0.994999996,1,chr6,30684773,+,MDC1,NM_014641,5'UTR,,,,,,,,,,chr6:30684836-30685503,N_Shore
cg21229253,0.165573139,0.49598077,0.132497483,2.013987312,0.045413805,0.994999996,1,chr9,134406525,+,UCK1;UCK1,NM_031432;NM_001135954,1stExon;1stExon,high-CpG:133396301-133396498,,,9:133395746-133396994,9:134405752-134407239,Promoter_Associated,,,,chr9:134406025-134407173,Island
cg08818094,0.051580813,-1.127648954,-0.07194287,-2.013949948,0.045417766,0.994999996,1,chr4,26806047,+,,,,,,TRUE,,,,,,,,OpenSea
cg01569440,0.185555966,-0.879082308,-0.139352583,-2.014130048,0.045422597,0.994999996,1,chr17,46717147,-,,,,,,,,,,,,,chr17:46719360-46720234,N_Shelf
cg08166588,0.06855385,-0.456779074,-0.084081387,-2.013896871,0.045423392,0.994999996,1,chr3,49757438,-,AMIGO3;RNF123,NM_198722;NM_022064,TSS1500;Body,,,,,3:49756080-49757514,Promoter_Associated,,,rs3201833,chr3:49755763-49757317,S_Shore
cg01991150,0.060244882,-0.72857244,-0.079677866,-2.01384956,0.045428407,0.994999996,1,chr11,46407677,-,CHRM4,NM_000741,1stExon,,,,11:46363432-46364414,,,,,,chr11:46406904-46407441,S_Shore
cg05203615,0.264454917,-0.612794067,-0.166799142,-2.013799103,0.045433757,0.994999996,1,chr17,79269346,-,SLC38A10;SLC38A10,NM_138570;NM_001037984,TSS1500;TSS1500,,,,17:76882995-76884209,17:79268946-79270216,Promoter_Associated,,,,chr17:79268367-79269467,Island
cg06444734,0.035208358,-0.839195268,-0.060258078,-2.013690839,0.045445237,0.994999996,1,chr17,78796079,-,RPTOR;RPTOR,NM_001163034;NM_020761,Body;Body,,,,17:76410382-76410967,,,,,,chr17:78796078-78796392,Island
cg00028429,0.128272129,0.386621244,0.115473741,2.013671979,0.045447237,0.994999996,1,chr15,101273479,-,,,,,,TRUE,,,,,,,,OpenSea
cg19710302,0.154388936,0.716325016,0.130584582,2.013658332,0.045448684,0.994999996,1,chr4,56915651,-,,,,,,,4:56609700-56610906,4:56915132-56915937,Unclassified_Cell_type_specific,TRUE,,,chr4:56915270-56915901,Island
cg19995014,0.069414065,-1.101987247,-0.084074016,-2.01364628,0.045449962,0.994999996,1,chr19,36359772,+,APLP1;APLP1,NM_001024807;NM_005166,Body;Body,,,TRUE,,,,,,,chr19:36359232-36359775,Island
cg02853107,0.065448993,-0.218563475,-0.081183004,-2.013643291,0.045450279,0.994999996,1,chr4,41984968,-,DCAF4L1,NM_001029955,1stExon,,,,4:41678463-41679776,,,,,,chr4:41983922-41984183,S_Shore
cg13635710,0.22538025,-0.758887352,-0.155726991,-2.013630114,0.045451677,0.994999996,1,chr13,56216872,+,,,,,,TRUE,,,,,,,,OpenSea
cg05908442,0.052766457,-0.449506047,-0.073956101,-2.013606029,0.045454231,0.994999996,1,chr15,77800637,+,,,,,,TRUE,,,,TRUE,,,,OpenSea
cg18659586,0.049426477,-0.791212883,-0.071239529,-2.01359939,0.045455026,0.994999996,1,chr17,7017474,-,ASGR2;ASGR2;ASGR2;ASGR2,NM_080912;NM_001181;NM_080914;NM_080913,Body;Body;Body;Body,,,TRUE,,,,,,,,OpenSea
cg13650504,0.084082562,-0.580085001,-0.093862817,-2.013563622,0.04545873,0.994999996,1,chr2,692026,-,,,,,,,2:681838-682049,,,,,,,OpenSea
cg16526705,0.049372451,-0.328972429,-0.071756965,-2.013486508,0.04546691,0.994999996,1,chr19,17284481,-,MYO9B;MYO9B,NM_001130065;NM_004145,Body;Body,,,,,,,,,,chr19:17283477-17283812,S_Shore
cg23123731,0.147604858,-1.512553138,-0.155131399,-2.041434708,0.045468841,0.994999996,1,chr10,80161611,+,,,,,,TRUE,,,,,,,,OpenSea
cg17504399,0.17142215,-0.424902204,-0.135495369,-2.013411928,0.045474823,0.994999996,1,chr6,161584875,+,AGPAT4,NM_020133,Body,,,TRUE,,,,,,,,OpenSea
cg12017911,0.110884096,0.531473955,0.10966098,2.013395599,0.045476556,0.994999996,1,chr15,74421887,-,ISLR2;LOC283731;ISLR2;ISLR2;ISLR2;ISLR2,NM_001130136;NR_027073;NM_020851;NM_001130138;NM_001130136;NM_001130137,5'UTR;TSS1500;TSS1500;TSS1500;1stExon;TSS200,,,,15:72206804-72210507,15:74421583-74421902,Unclassified_Cell_type_specific,,,,chr15:74419870-74423044,Island
cg26440467,0.082058586,-0.689726976,-0.092052072,-2.013385223,0.045477657,0.994999996,1,chr8,145654605,+,VPS28;NFKBIL2;VPS28,NM_183057;NM_013432;NM_016208,TSS1500;Body;TSS1500,,,,8:145625326-145625589,8:145654464-145655047,Unclassified,TRUE,,,chr8:145654517-145654810,Island
cg13371951,0.088863291,-0.939160582,-0.096695013,-2.013382537,0.045477942,0.994999996,1,chr6,146350041,+,GRM1;GRM1,NM_001114329;NM_000838,5'UTR;5'UTR,,,,6:146391734-146391934,,,,,,chr6:146350522-146350780,N_Shore
cg27307327,0.191458592,-1.517393074,-0.182597728,-2.041362354,0.045484398,0.994999996,1,chr1,14090390,+,PRDM2;PRDM2;PRDM2;PRDM2,NM_012231;NM_015866;NM_001007257;NM_001135610,Body;Body;5'UTR;Body,,,TRUE,,,,,,rs77479053,,OpenSea
cg26112622,0.065547678,-0.411019133,-0.082692623,-2.013273511,0.045489512,0.994999996,1,chr1,2339890,-,PEX10;PEX10,NM_002617;NM_153818,Body;Body,,,,,,,,,,chr1:2339876-2340246,Island
cg07774293,0.198358358,0.786034879,0.146157816,2.013201466,0.045497159,0.994999996,1,chr20,62694326,-,TCEA2;TCEA2;TCEA2,NM_198723;NM_003195;NM_003195,5'UTR;1stExon;5'UTR,,DMR,,20:62164415-62165690,20:62694020-62695720,Promoter_Associated,,,rs35213536,chr20:62693942-62695282,Island
cg05450629,0.054840632,0.613307291,0.076710468,2.013168698,0.045500638,0.994999996,1,chr15,90627448,+,IDH2,NM_002168,3'UTR,,,,,,,,,,,OpenSea
cg06857900,0.05752918,-0.679891049,-0.076840671,-2.013164091,0.045501127,0.994999996,1,chr12,122428377,-,WDR66,NM_144668,Body,,,TRUE,,,,,,,,OpenSea
cg21535655,0.171885218,-0.727849464,-0.132761851,-2.013149411,0.045502685,0.994999996,1,chr11,58601627,+,GLYATL2,NM_145016,3'UTR,,,,,,,,,,,OpenSea
cg08513520,0.171429498,0.644107132,0.1344768,2.013115272,0.04550631,0.994999996,1,chr10,15018110,+,,,,,,,10:15058011-15058157,,,,,,,OpenSea
cg09861631,0.381517603,0.694213076,0.201389619,2.01311267,0.045506586,0.994999996,1,chr1,236767555,+,HEATR1,NM_018072,5'UTR,,,,1:234834135-234834886,1:236767380-236768357,Promoter_Associated,,,,chr1:236767361-236767998,Island
cg13092355,0.166774055,0.557689619,0.130324267,2.013085355,0.045509486,0.994999996,1,chr17,39992602,-,KLHL10;NT5C3L,NM_152467;NM_052935,TSS1500;TSS200,,,,17:37245550-37246134,17:39991447-39992940,Unclassified,,,,chr17:39992021-39992627,Island
cg05548672,0.098111463,0.502281335,0.101264543,2.013416802,0.045509666,0.994999996,1,chr16,9207383,+,C16orf72,NM_014117,Body,,,TRUE,,,,,,,,OpenSea
cg13694867,0.284213423,0.495805596,0.175251971,2.013078743,0.045510188,0.994999996,1,chr21,38072100,+,SIM2;SIM2,NM_009586;NM_005069,1stExon;1stExon,,,,21:36990064-36994369,,,,,,chr21:38068193-38073891,Island
cg14887142,0.051562061,0.547460454,0.074893089,2.013039491,0.045514356,0.994999996,1,chr14,22191761,+,,,,,,,,14:22191694-22191989,Unclassified_Cell_type_specific,,rs74035034,,,OpenSea
cg01456517,0.102913295,-0.752720856,-0.104780204,-2.01303208,0.045515143,0.994999996,1,chr10,6205229,-,PFKFB3,NM_001145443,Body,,,,,10:6205184-6206447,Promoter_Associated,,,rs77224387,chr10:6205499-6206211,N_Shore
cg13374648,0.012393513,-0.917087576,-0.037358758,-2.013022146,0.045516198,0.994999996,1,chr19,57352785,-,PEG3;PEG3;ZIM2;ZIM2;PEG3;ZIM2;MIMT1;PEG3,NM_001146184;NM_001146185;NM_001146326;NM_001146327;NM_006210;NM_015363;NR_024059;NM_001146187,TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;Body;TSS1500,,RDMR,,,,,,,,chr19:57351283-57351995,S_Shore
cg09468767,0.15808879,0.490211697,0.128334059,2.013013364,0.04551713,0.994999996,1,chr5,159848851,-,PTTG1,NM_004219,TSS200,,,,5:159781309-159781691,5:159848521-159849076,Promoter_Associated_Cell_type_specific,TRUE,,,chr5:159848779-159849113,Island
cg19742623,0.064887391,0.564423898,0.081005286,2.012962102,0.045522574,0.994999996,1,chr13,109810228,-,MYO16,NM_015011,Body,,,TRUE,,,,,,,,OpenSea
cg15038931,0.290124976,0.698231559,0.174568821,2.012917788,0.04552728,0.994999996,1,chr11,82868033,-,PCF11,NM_015885,TSS200,,,,11:82545174-82546304,11:82867591-82869663,Unclassified,,,,chr11:82867960-82868560,Island
cg07404106,0.129255337,-1.016150393,-0.114055356,-2.013309397,0.045528956,0.994999996,1,chr13,114047697,+,,,,,,,,13:114047649-114048880,Promoter_Associated,,rs7999395,,chr13:114048198-114048671,N_Shore
cg00837765,0.099065947,0.444059,0.104066027,2.012898189,0.045529362,0.994999996,1,chr8,74884459,-,TCEB1,NM_005648,TSS200,high-CpG:75046892-75047076,,,8:75046450-75047715,8:74883690-74885475,Promoter_Associated,,rs2957587,rs2957588,chr8:74884234-74884602,Island
cg10684627,0.088516615,0.500819441,0.09593483,2.01287979,0.045531316,0.994999996,1,chr10,73288563,+,CDH23;CDH23,NM_052836;NM_022124,Body;Body,,,TRUE,,,,,rs75034796,,,OpenSea
cg03420846,0.036093873,0.549737099,0.060877179,2.012875165,0.045531808,0.994999996,1,chr1,31406864,-,PUM1;PUM1,NM_014676;NM_001020658,Body;Body,,,TRUE,,,,,,,,OpenSea
cg05575273,0.07209464,0.389176674,0.085510808,2.012866482,0.04553273,0.994999996,1,chr6,166128575,-,,,,,,,6:166048565-166048699,,,,,,,OpenSea
cg09371059,0.267850366,0.876582595,0.197239989,2.035600491,0.045536302,0.994999996,1,chr16,17842081,+,,,,,,TRUE,,,,,rs78005288,,,OpenSea
cg12367415,0.072522607,0.395206571,0.088225585,2.012821821,0.045537474,0.994999996,1,chr6,33868187,-,,,,,,,,,,,,,,OpenSea
cg04057706,0.049362934,0.615318113,0.071539806,2.012820686,0.045537595,0.994999996,1,chr11,63591857,-,C11orf84,NM_138471,Body,,,,11:63348433-63348592,,,,,,,OpenSea
cg02087565,0.081166872,0.113139478,0.090572858,2.012806012,0.045539153,0.994999996,1,chr6,170585664,+,,,,,,,6:170427545-170427744,,,,,,chr6:170584091-170584307,S_Shore
cg16787252,0.028045609,-0.519920574,-0.053890574,-2.012801772,0.045539604,0.994999996,1,chr15,66789855,-,SNAPC5,NM_006049,Body,,,,15:64576695-64577295,15:66789547-66790685,Promoter_Associated,TRUE,,rs79853683,chr15:66789933-66790248,N_Shore
cg00963675,0.068580147,-1.361934541,-0.086786531,-2.018445458,0.045542178,0.994999996,1,chr10,64572581,-,EGR2;EGR2;EGR2;EGR2,NM_000399;NM_001136178;NM_001136177;NM_001136179,3'UTR;3'UTR;3'UTR;3'UTR,,,,,10:64572441-64572878,Unclassified_Cell_type_specific,,,,chr10:64573171-64573486,N_Shore
cg07110232,0.045476028,0.184198273,0.069205538,2.01277136,0.045542835,0.994999996,1,chr14,104164402,-,XRCC3;XRCC3;XRCC3;KLC1;KLC1,NM_001100119;NM_005432;NM_001100118;NM_182923;NM_001130107,3'UTR;3'UTR;3'UTR;Body;Body,,,,,,,,,,chr14:104165051-104165278,N_Shore
cg10396609,0.07154037,0.742244753,0.08455582,2.012750192,0.045545084,0.994999996,1,chr4,89378025,-,HERC5,NM_016323,TSS1500,,,,4:89596995-89597143,4:89377294-89379268,Promoter_Associated,,,,chr4:89378223-89378948,N_Shore
cg10314909,0.146329571,0.464347159,0.125518844,2.012684527,0.045552061,0.994999996,1,chr1,2524890,-,MMEL1,NM_033467,Body,,,TRUE,,,,,,,chr1:2527239-2527503,N_Shelf
cg02842629,0.090483068,0.226953153,0.098628311,2.012669233,0.045553686,0.994999996,1,chr19,12267796,-,ZNF625,NM_145233,TSS1500,,DMR,,,19:12266987-12267811,Unclassified,,,,chr19:12266998-12267686,S_Shore
cg24768135,0.170146671,-0.584975049,-0.13507461,-2.012648944,0.045555842,0.994999996,1,chr17,4805392,+,CHRNE;C17orf107,NM_000080;NM_001145536,Body;3'UTR,,,,17:4742801-4746282,,,,rs72835061,,chr17:4802265-4805402,Island
cg14007067,0.157233994,-0.630206745,-0.126954462,-2.012628994,0.045557962,0.994999996,1,chr18,76740258,+,SALL3,NM_171999,TSS200,,,,18:74839381-74842350,18:76740253-76740799,Unclassified_Cell_type_specific,,,,chr18:76737005-76741244,Island
cg07609388,0.058423927,-0.424596431,-0.077052524,-2.012627205,0.045558152,0.994999996,1,chr8,89341103,+,MMP16;MMP16,NM_022564;NM_005941,TSS1500;TSS1500,,CDMR,,,8:89339606-89341430,Unclassified_Cell_type_specific,TRUE,rs80171409,,chr8:89339965-89340481,S_Shore
cg16922810,0.042773292,0.775873062,0.065175655,2.01258085,0.045563079,0.994999996,1,chr8,143696531,+,ARC,NM_015193,TSS1500,,,TRUE,,8:143695283-143696603,Unclassified,,,rs35153593,chr8:143694430-143696166,S_Shore
cg07821737,0.21351932,0.446854024,0.149148449,2.01256836,0.045564406,0.994999996,1,chr19,56249743,+,NLRP9;NLRP9,NM_176820;NM_176820,1stExon;5'UTR,,,,,,,,,,,OpenSea
cg08466889,0.060177687,1.230813221,0.076476979,2.012488458,0.045572899,0.994999996,1,chr16,88895135,-,GALNS,NM_000512,Body,,,,16:87422160-87423055,,,,,,chr16:88895348-88895569,N_Shore
